Study_ID,Pair,Site,Sampling_Date,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Climate,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes,Area_watershed_km,DOC_mg_C_L,NO3_mg_N_L,DOC_uM_C,NO3_uM_N,Days_Between_Samples,Large_Gap_Flag,DOC_Interp,NO3_Interp,year,month,day
Murphy et al. 2018,Site_1,DS1,2015-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.9742857142857142,0.030967742,2015,7,30
Murphy et al. 2018,Site_1,DS1,2015-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.948095238095238,0.032150537666666666,2015,7,31
Murphy et al. 2018,Site_1,DS1,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.9219047619047618,0.03333333333333333,2015,8,1
Murphy et al. 2018,Site_1,DS1,2015-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.8957142857142857,0.034516129,2015,8,2
Murphy et al. 2018,Site_1,DS1,2015-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.8695238095238094,0.035698924666666666,2015,8,3
Murphy et al. 2018,Site_1,DS1,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.8433333333333333,0.03688172033333333,2015,8,4
Murphy et al. 2018,Site_1,DS1,2015-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.8171428571428572,0.038064516,2015,8,5
Murphy et al. 2018,Site_1,DS1,2015-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.7909523809523809,0.039247311666666666,2015,8,6
Murphy et al. 2018,Site_1,DS1,2015-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.7647619047619048,0.04043010733333333,2015,8,7
Murphy et al. 2018,Site_1,DS1,2015-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.7385714285714284,0.041612903,2015,8,8
Murphy et al. 2018,Site_1,DS1,2015-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.7123809523809523,0.042795698666666666,2015,8,9
Murphy et al. 2018,Site_1,DS1,2015-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6861904761904762,0.04397849433333333,2015,8,10
Murphy et al. 2018,Site_1,DS1,2015-08-11,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Cfb,Burn,5,Individual,1.66,mg_C_L,NA,NA,0.04516129,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,37,1.66,0.04516129,138.218151522,0.1644526250834029,21,FALSE,1.66,0.04516129,2015,8,11
Murphy et al. 2018,Site_1,DS1,2015-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.657142857142857,0.04494623623809524,2015,8,12
Murphy et al. 2018,Site_1,DS1,2015-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6542857142857141,0.04473118247619048,2015,8,13
Murphy et al. 2018,Site_1,DS1,2015-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6514285714285715,0.044516128714285716,2015,8,14
Murphy et al. 2018,Site_1,DS1,2015-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6485714285714286,0.044301074952380955,2015,8,15
Murphy et al. 2018,Site_1,DS1,2015-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6457142857142857,0.04408602119047619,2015,8,16
Murphy et al. 2018,Site_1,DS1,2015-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6428571428571428,0.043870967428571425,2015,8,17
Murphy et al. 2018,Site_1,DS1,2015-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.64,0.043655913666666664,2015,8,18
Murphy et al. 2018,Site_1,DS1,2015-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6371428571428572,0.0434408599047619,2015,8,19
Murphy et al. 2018,Site_1,DS1,2015-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6342857142857143,0.04322580614285714,2015,8,20
Murphy et al. 2018,Site_1,DS1,2015-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6314285714285715,0.04301075238095238,2015,8,21
Murphy et al. 2018,Site_1,DS1,2015-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6285714285714286,0.04279569861904762,2015,8,22
Murphy et al. 2018,Site_1,DS1,2015-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6257142857142857,0.04258064485714286,2015,8,23
Murphy et al. 2018,Site_1,DS1,2015-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6228571428571428,0.042365591095238096,2015,8,24
Murphy et al. 2018,Site_1,DS1,2015-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.62,0.042150537333333335,2015,8,25
Murphy et al. 2018,Site_1,DS1,2015-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6171428571428572,0.041935483571428574,2015,8,26
Murphy et al. 2018,Site_1,DS1,2015-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6142857142857143,0.04172042980952381,2015,8,27
Murphy et al. 2018,Site_1,DS1,2015-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6114285714285714,0.041505376047619044,2015,8,28
Murphy et al. 2018,Site_1,DS1,2015-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6085714285714285,0.04129032228571428,2015,8,29
Murphy et al. 2018,Site_1,DS1,2015-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6057142857142859,0.04107526852380952,2015,8,30
Murphy et al. 2018,Site_1,DS1,2015-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.602857142857143,0.04086021476190476,2015,8,31
Murphy et al. 2018,Site_1,DS1,2015-09-01,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Cfb,Burn,5,Individual,1.6,mg_C_L,NA,NA,0.040645161,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,37,1.6,0.040645161,133.22231472000001,0.1480073625750626,21,FALSE,1.6,0.040645161,2015,9,1
Murphy et al. 2018,Site_1,DS1,2015-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.605,0.0403629029375,2015,9,2
Murphy et al. 2018,Site_1,DS1,2015-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.61,0.040080644875,2015,9,3
Murphy et al. 2018,Site_1,DS1,2015-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.615,0.039798386812499996,2015,9,4
Murphy et al. 2018,Site_1,DS1,2015-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.62,0.03951612875,2015,9,5
Murphy et al. 2018,Site_1,DS1,2015-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.625,0.0392338706875,2015,9,6
Murphy et al. 2018,Site_1,DS1,2015-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6300000000000001,0.038951612625,2015,9,7
Murphy et al. 2018,Site_1,DS1,2015-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.635,0.0386693545625,2015,9,8
Murphy et al. 2018,Site_1,DS1,2015-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6400000000000001,0.038387096499999995,2015,9,9
Murphy et al. 2018,Site_1,DS1,2015-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.645,0.0381048384375,2015,9,10
Murphy et al. 2018,Site_1,DS1,2015-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.65,0.037822580375,2015,9,11
Murphy et al. 2018,Site_1,DS1,2015-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.655,0.0375403223125,2015,9,12
Murphy et al. 2018,Site_1,DS1,2015-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.66,0.03725806425,2015,9,13
Murphy et al. 2018,Site_1,DS1,2015-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.665,0.0369758061875,2015,9,14
Murphy et al. 2018,Site_1,DS1,2015-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.67,0.036693548124999996,2015,9,15
Murphy et al. 2018,Site_1,DS1,2015-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.675,0.0364112900625,2015,9,16
Murphy et al. 2018,Site_1,DS1,2015-09-17,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Cfb,Burn,5,Individual,1.68,mg_C_L,NA,NA,0.036129032,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,37,1.68,0.036129032,139.883430456,0.1315621000667223,16,FALSE,1.68,0.036129032,2015,9,17
Murphy et al. 2018,Site_1,DS1,2015-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6634615384615383,0.03621588065384615,2015,9,18
Murphy et al. 2018,Site_1,DS1,2015-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.646923076923077,0.03630272930769231,2015,9,19
Murphy et al. 2018,Site_1,DS1,2015-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6303846153846153,0.03638957796153846,2015,9,20
Murphy et al. 2018,Site_1,DS1,2015-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.6138461538461537,0.03647642661538462,2015,9,21
Murphy et al. 2018,Site_1,DS1,2015-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.5973076923076923,0.03656327526923077,2015,9,22
Murphy et al. 2018,Site_1,DS1,2015-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.5807692307692307,0.03665012392307692,2015,9,23
Murphy et al. 2018,Site_1,DS1,2015-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.564230769230769,0.03673697257692308,2015,9,24
Murphy et al. 2018,Site_1,DS1,2015-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.5476923076923077,0.03682382123076923,2015,9,25
Murphy et al. 2018,Site_1,DS1,2015-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.531153846153846,0.03691066988461538,2015,9,26
Murphy et al. 2018,Site_1,DS1,2015-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.5146153846153845,0.03699751853846154,2015,9,27
Murphy et al. 2018,Site_1,DS1,2015-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.498076923076923,0.03708436719230769,2015,9,28
Murphy et al. 2018,Site_1,DS1,2015-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4815384615384615,0.03717121584615385,2015,9,29
Murphy et al. 2018,Site_1,DS1,2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4649999999999999,0.0372580645,2015,9,30
Murphy et al. 2018,Site_1,DS1,2015-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4484615384615385,0.03734491315384615,2015,10,1
Murphy et al. 2018,Site_1,DS1,2015-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4319230769230769,0.03743176180769231,2015,10,2
Murphy et al. 2018,Site_1,DS1,2015-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.4153846153846152,0.03751861046153846,2015,10,3
Murphy et al. 2018,Site_1,DS1,2015-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3988461538461539,0.03760545911538462,2015,10,4
Murphy et al. 2018,Site_1,DS1,2015-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3823076923076922,0.03769230776923077,2015,10,5
Murphy et al. 2018,Site_1,DS1,2015-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3657692307692308,0.03777915642307692,2015,10,6
Murphy et al. 2018,Site_1,DS1,2015-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3492307692307692,0.03786600507692308,2015,10,7
Murphy et al. 2018,Site_1,DS1,2015-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3326923076923076,0.03795285373076923,2015,10,8
Murphy et al. 2018,Site_1,DS1,2015-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.3161538461538462,0.03803970238461538,2015,10,9
Murphy et al. 2018,Site_1,DS1,2015-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2996153846153846,0.03812655103846154,2015,10,10
Murphy et al. 2018,Site_1,DS1,2015-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.283076923076923,0.03821339969230769,2015,10,11
Murphy et al. 2018,Site_1,DS1,2015-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2665384615384614,0.03830024834615385,2015,10,12
Murphy et al. 2018,Site_1,DS1,2015-10-13,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Cfb,Burn,5,Individual,1.25,mg_C_L,NA,NA,0.038387097,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,37,1.25,0.038387097,104.07993337500001,0.13978473314161796,26,FALSE,1.25,0.038387097,2015,10,13
Murphy et al. 2018,Site_1,DS1,2015-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2519047619047619,0.041182795904761905,2015,10,14
Murphy et al. 2018,Site_1,DS1,2015-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2538095238095237,0.04397849480952381,2015,10,15
Murphy et al. 2018,Site_1,DS1,2015-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2557142857142858,0.04677419371428571,2015,10,16
Murphy et al. 2018,Site_1,DS1,2015-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2576190476190476,0.04956989261904762,2015,10,17
Murphy et al. 2018,Site_1,DS1,2015-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2595238095238095,0.052365591523809527,2015,10,18
Murphy et al. 2018,Site_1,DS1,2015-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2614285714285713,0.05516129042857143,2015,10,19
Murphy et al. 2018,Site_1,DS1,2015-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2633333333333334,0.057956989333333334,2015,10,20
Murphy et al. 2018,Site_1,DS1,2015-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2652380952380953,0.06075268823809524,2015,10,21
Murphy et al. 2018,Site_1,DS1,2015-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2671428571428571,0.06354838714285714,2015,10,22
Murphy et al. 2018,Site_1,DS1,2015-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.269047619047619,0.06634408604761904,2015,10,23
Murphy et al. 2018,Site_1,DS1,2015-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.270952380952381,0.06913978495238096,2015,10,24
Murphy et al. 2018,Site_1,DS1,2015-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.272857142857143,0.07193548385714285,2015,10,25
Murphy et al. 2018,Site_1,DS1,2015-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2747619047619048,0.07473118276190477,2015,10,26
Murphy et al. 2018,Site_1,DS1,2015-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2766666666666666,0.07752688166666666,2015,10,27
Murphy et al. 2018,Site_1,DS1,2015-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2785714285714287,0.08032258057142858,2015,10,28
Murphy et al. 2018,Site_1,DS1,2015-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2804761904761905,0.08311827947619047,2015,10,29
Murphy et al. 2018,Site_1,DS1,2015-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2823809523809524,0.08591397838095238,2015,10,30
Murphy et al. 2018,Site_1,DS1,2015-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2842857142857143,0.08870967728571427,2015,10,31
Murphy et al. 2018,Site_1,DS1,2015-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2861904761904763,0.09150537619047619,2015,11,1
Murphy et al. 2018,Site_1,DS1,2015-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.2880952380952382,0.09430107509523808,2015,11,2
Murphy et al. 2018,Site_1,DS1,2015-11-03,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Cfb,Burn,5,Individual,1.29,mg_C_L,NA,NA,0.097096774,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,37,1.29,0.097096774,107.41049124300001,0.35357314575004173,21,FALSE,1.29,0.097096774,2015,11,3
Murphy et al. 2018,Site_2,DS2,2010-09-22,10.1029/2017JG004349,Control_Reference_vs_Impact,40.041668,-105.364823,5000,ha,Cfb,Burn,0,Individual,NA,mg_C_L,NA,NA,0.004516129,mg_N_L,NA,NA,Figure_3,Don<d5>t have exact coordinates for each watershed. Data from figure 3 was extracted using the digitizer tool.,50,NA,0.004516129,NA,0.01644526250834029,NA,FALSE,NA,0.004516129,2010,9,22
