"","Study_ID","Site","Sampling_Date","Latitude","Longitude","Area_watershed_km","Pair","Climate","Burn_Unburn","Time_Since_Fire","DOC_uM_C","NO3_uM_N","NO3_Interp","DOC_Interp"
"7871","Abbott et al. 2021","BS.33",2017-11-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.097843661971831,1384.6322263871
"7872","Abbott et al. 2021","BS.33",2017-11-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0980230985915493,1382.20617535097
"7873","Abbott et al. 2021","BS.33",2017-11-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0982025352112676,1379.78012431484
"7874","Abbott et al. 2021","BS.33",2017-11-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0983819718309859,1377.35407327871
"7875","Abbott et al. 2021","BS.33",2017-11-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0985614084507042,1374.92802224258
"7876","Abbott et al. 2021","BS.33",2017-11-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0987408450704225,1372.50197120645
"7877","Abbott et al. 2021","BS.33",2017-11-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0989202816901408,1370.07592017032
"7878","Abbott et al. 2021","BS.33",2017-11-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0990997183098592,1367.64986913419
"7879","Abbott et al. 2021","BS.33",2017-11-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0992791549295775,1365.22381809806
"7880","Abbott et al. 2021","BS.33",2017-11-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0994585915492958,1362.79776706194
"7881","Abbott et al. 2021","BS.33",2017-11-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0996380281690141,1360.37171602581
"7882","Abbott et al. 2021","BS.33",2017-11-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0998174647887324,1357.94566498968
"7883","Abbott et al. 2021","BS.33",2017-11-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.0999969014084507,1355.51961395355
"7884","Abbott et al. 2021","BS.33",2017-11-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.100176338028169,1353.09356291742
"7885","Abbott et al. 2021","BS.33",2017-11-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.100355774647887,1350.66751188129
"7886","Abbott et al. 2021","BS.33",2017-11-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.100535211267606,1348.24146084516
"7887","Abbott et al. 2021","BS.33",2017-11-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.100714647887324,1345.81540980903
"7888","Abbott et al. 2021","BS.33",2017-11-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.100894084507042,1343.3893587729
"7889","Abbott et al. 2021","BS.33",2017-11-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101073521126761,1340.96330773677
"7890","Abbott et al. 2021","BS.33",2017-11-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101252957746479,1338.53725670065
"7891","Abbott et al. 2021","BS.33",2017-11-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101432394366197,1336.11120566452
"7892","Abbott et al. 2021","BS.33",2017-11-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101611830985915,1333.68515462839
"7893","Abbott et al. 2021","BS.33",2017-11-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101791267605634,1331.25910359226
"7894","Abbott et al. 2021","BS.33",2017-11-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.101970704225352,1328.83305255613
"7895","Abbott et al. 2021","BS.33",2017-12-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10215014084507,1326.40700152
"7896","Abbott et al. 2021","BS.33",2017-12-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.102329577464789,1323.98095048387
"7897","Abbott et al. 2021","BS.33",2017-12-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.102509014084507,1321.55489944774
"7898","Abbott et al. 2021","BS.33",2017-12-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.102688450704225,1319.12884841161
"7899","Abbott et al. 2021","BS.33",2017-12-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.102867887323944,1316.70279737548
"7900","Abbott et al. 2021","BS.33",2017-12-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.103047323943662,1314.27674633935
"7901","Abbott et al. 2021","BS.33",2017-12-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10322676056338,1311.85069530323
"7902","Abbott et al. 2021","BS.33",2017-12-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.103406197183099,1309.4246442671
"7903","Abbott et al. 2021","BS.33",2017-12-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.103585633802817,1306.99859323097
"7904","Abbott et al. 2021","BS.33",2017-12-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.103765070422535,1304.57254219484
"7905","Abbott et al. 2021","BS.33",2017-12-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.103944507042254,1302.14649115871
"7906","Abbott et al. 2021","BS.33",2017-12-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.104123943661972,1299.72044012258
"7907","Abbott et al. 2021","BS.33",2017-12-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10430338028169,1297.29438908645
"7908","Abbott et al. 2021","BS.33",2017-12-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.104482816901408,1294.86833805032
"7909","Abbott et al. 2021","BS.33",2017-12-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.104662253521127,1292.44228701419
"7910","Abbott et al. 2021","BS.33",2017-12-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.104841690140845,1290.01623597806
"7911","Abbott et al. 2021","BS.33",2017-12-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.105021126760563,1287.59018494194
"7912","Abbott et al. 2021","BS.33",2017-12-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.105200563380282,1285.16413390581
"7913","Abbott et al. 2021","BS.33",2017-12-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10538,1282.73808286968
"7914","Abbott et al. 2021","BS.33",2017-12-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.105559436619718,1280.31203183355
"7915","Abbott et al. 2021","BS.33",2017-12-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.105738873239437,1277.88598079742
"7916","Abbott et al. 2021","BS.33",2017-12-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.105918309859155,1275.45992976129
"7917","Abbott et al. 2021","BS.33",2017-12-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.106097746478873,1273.03387872516
"7918","Abbott et al. 2021","BS.33",2017-12-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.106277183098592,1270.60782768903
"7919","Abbott et al. 2021","BS.33",2017-12-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10645661971831,1268.1817766529
"7920","Abbott et al. 2021","BS.33",2017-12-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.106636056338028,1265.75572561677
"7921","Abbott et al. 2021","BS.33",2017-12-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.106815492957746,1263.32967458065
"7922","Abbott et al. 2021","BS.33",2017-12-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.106994929577465,1260.90362354452
"7923","Abbott et al. 2021","BS.33",2017-12-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.107174366197183,1258.47757250839
"7924","Abbott et al. 2021","BS.33",2017-12-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.107353802816901,1256.05152147226
"7925","Abbott et al. 2021","BS.33",2017-12-31,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10753323943662,1253.62547043613
"7926","Abbott et al. 2021","BS.33",2018-01-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.107712676056338,1251.1994194
"7927","Abbott et al. 2021","BS.33",2018-01-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.107892112676056,1248.77336836387
"7928","Abbott et al. 2021","BS.33",2018-01-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.108071549295775,1246.34731732774
"7929","Abbott et al. 2021","BS.33",2018-01-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.108250985915493,1243.92126629161
"7930","Abbott et al. 2021","BS.33",2018-01-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.108430422535211,1241.49521525548
"7931","Abbott et al. 2021","BS.33",2018-01-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.10860985915493,1239.06916421935
"7932","Abbott et al. 2021","BS.33",2018-01-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.108789295774648,1236.64311318323
"7933","Abbott et al. 2021","BS.33",2018-01-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.108968732394366,1234.2170621471
"7934","Abbott et al. 2021","BS.33",2018-01-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.109148169014085,1231.79101111097
"7935","Abbott et al. 2021","BS.33",2018-01-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.109327605633803,1229.36496007484
"7936","Abbott et al. 2021","BS.33",2018-01-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.109507042253521,1226.93890903871
"7937","Abbott et al. 2021","BS.33",2018-01-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.109686478873239,1224.51285800258
"7938","Abbott et al. 2021","BS.33",2018-01-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.109865915492958,1222.08680696645
"7939","Abbott et al. 2021","BS.33",2018-01-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110045352112676,1219.66075593032
"7940","Abbott et al. 2021","BS.33",2018-01-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110224788732394,1217.23470489419
"7941","Abbott et al. 2021","BS.33",2018-01-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110404225352113,1214.80865385806
"7942","Abbott et al. 2021","BS.33",2018-01-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110583661971831,1212.38260282194
"7943","Abbott et al. 2021","BS.33",2018-01-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110763098591549,1209.95655178581
"7944","Abbott et al. 2021","BS.33",2018-01-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.110942535211268,1207.53050074968
"7945","Abbott et al. 2021","BS.33",2018-01-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.111121971830986,1205.10444971355
"7946","Abbott et al. 2021","BS.33",2018-01-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.111301408450704,1202.67839867742
"7947","Abbott et al. 2021","BS.33",2018-01-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.111480845070423,1200.25234764129
"7948","Abbott et al. 2021","BS.33",2018-01-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.111660281690141,1197.82629660516
"7949","Abbott et al. 2021","BS.33",2018-01-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.111839718309859,1195.40024556903
"7950","Abbott et al. 2021","BS.33",2018-01-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112019154929577,1192.9741945329
"7951","Abbott et al. 2021","BS.33",2018-01-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112198591549296,1190.54814349677
"7952","Abbott et al. 2021","BS.33",2018-01-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112378028169014,1188.12209246065
"7953","Abbott et al. 2021","BS.33",2018-01-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112557464788732,1185.69604142452
"7954","Abbott et al. 2021","BS.33",2018-01-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112736901408451,1183.26999038839
"7955","Abbott et al. 2021","BS.33",2018-01-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.112916338028169,1180.84393935226
"7956","Abbott et al. 2021","BS.33",2018-01-31,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113095774647887,1178.41788831613
"7957","Abbott et al. 2021","BS.33",2018-02-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113275211267606,1175.99183728
"7958","Abbott et al. 2021","BS.33",2018-02-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113454647887324,1173.56578624387
"7959","Abbott et al. 2021","BS.33",2018-02-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113634084507042,1171.13973520774
"7960","Abbott et al. 2021","BS.33",2018-02-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113813521126761,1168.71368417161
"7961","Abbott et al. 2021","BS.33",2018-02-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.113992957746479,1166.28763313548
"7962","Abbott et al. 2021","BS.33",2018-02-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.114172394366197,1163.86158209935
"7963","Abbott et al. 2021","BS.33",2018-02-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.114351830985915,1161.43553106323
"7964","Abbott et al. 2021","BS.33",2018-02-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.114531267605634,1159.0094800271
"7965","Abbott et al. 2021","BS.33",2018-02-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.114710704225352,1156.58342899097
"7966","Abbott et al. 2021","BS.33",2018-02-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.11489014084507,1154.15737795484
"7967","Abbott et al. 2021","BS.33",2018-02-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.115069577464789,1151.73132691871
"7968","Abbott et al. 2021","BS.33",2018-02-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.115249014084507,1149.30527588258
"7969","Abbott et al. 2021","BS.33",2018-02-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.115428450704225,1146.87922484645
"7970","Abbott et al. 2021","BS.33",2018-02-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.115607887323944,1144.45317381032
"7971","Abbott et al. 2021","BS.33",2018-02-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.115787323943662,1142.02712277419
"7972","Abbott et al. 2021","BS.33",2018-02-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.11596676056338,1139.60107173806
"7973","Abbott et al. 2021","BS.33",2018-02-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.116146197183099,1137.17502070194
"7974","Abbott et al. 2021","BS.33",2018-02-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.116325633802817,1134.74896966581
"7975","Abbott et al. 2021","BS.33",2018-02-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.116505070422535,1132.32291862968
"7976","Abbott et al. 2021","BS.33",2018-02-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.116684507042254,1129.89686759355
"7977","Abbott et al. 2021","BS.33",2018-02-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.116863943661972,1127.47081655742
"7978","Abbott et al. 2021","BS.33",2018-02-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.11704338028169,1125.04476552129
"7979","Abbott et al. 2021","BS.33",2018-02-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.117222816901408,1122.61871448516
"7980","Abbott et al. 2021","BS.33",2018-02-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.117402253521127,1120.19266344903
"7981","Abbott et al. 2021","BS.33",2018-02-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.117581690140845,1117.7666124129
"7982","Abbott et al. 2021","BS.33",2018-02-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.117761126760563,1115.34056137677
"7983","Abbott et al. 2021","BS.33",2018-02-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.117940563380282,1112.91451034065
"7984","Abbott et al. 2021","BS.33",2018-02-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.11812,1110.48845930452
"7985","Abbott et al. 2021","BS.33",2018-03-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.118299436619718,1108.06240826839
"7986","Abbott et al. 2021","BS.33",2018-03-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.118478873239437,1105.63635723226
"7987","Abbott et al. 2021","BS.33",2018-03-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.118658309859155,1103.21030619613
"7988","Abbott et al. 2021","BS.33",2018-03-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.118837746478873,1100.78425516
"7989","Abbott et al. 2021","BS.33",2018-03-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.119017183098592,1098.35820412387
"7990","Abbott et al. 2021","BS.33",2018-03-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.11919661971831,1095.93215308774
"7991","Abbott et al. 2021","BS.33",2018-03-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.119376056338028,1093.50610205161
"7992","Abbott et al. 2021","BS.33",2018-03-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.119555492957746,1091.08005101548
"7993","Abbott et al. 2021","BS.33",2018-03-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.119734929577465,1088.65399997935
"7994","Abbott et al. 2021","BS.33",2018-03-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.119914366197183,1086.22794894323
"7995","Abbott et al. 2021","BS.33",2018-03-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.120093802816901,1083.8018979071
"7996","Abbott et al. 2021","BS.33",2018-03-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.12027323943662,1081.37584687097
"7997","Abbott et al. 2021","BS.33",2018-03-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.120452676056338,1078.94979583484
"7998","Abbott et al. 2021","BS.33",2018-03-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.120632112676056,1076.52374479871
"7999","Abbott et al. 2021","BS.33",2018-03-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.120811549295775,1074.09769376258
"8000","Abbott et al. 2021","BS.33",2018-03-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.120990985915493,1071.67164272645
"8001","Abbott et al. 2021","BS.33",2018-03-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.121170422535211,1069.24559169032
"8002","Abbott et al. 2021","BS.33",2018-03-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.12134985915493,1066.81954065419
"8003","Abbott et al. 2021","BS.33",2018-03-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.121529295774648,1064.39348961806
"8004","Abbott et al. 2021","BS.33",2018-03-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.121708732394366,1061.96743858194
"8005","Abbott et al. 2021","BS.33",2018-03-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.121888169014085,1059.54138754581
"8006","Abbott et al. 2021","BS.33",2018-03-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122067605633803,1057.11533650968
"8007","Abbott et al. 2021","BS.33",2018-03-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122247042253521,1054.68928547355
"8008","Abbott et al. 2021","BS.33",2018-03-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122426478873239,1052.26323443742
"8009","Abbott et al. 2021","BS.33",2018-03-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122605915492958,1049.83718340129
"8010","Abbott et al. 2021","BS.33",2018-03-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122785352112676,1047.41113236516
"8011","Abbott et al. 2021","BS.33",2018-03-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.122964788732394,1044.98508132903
"8012","Abbott et al. 2021","BS.33",2018-03-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.123144225352113,1042.5590302929
"8013","Abbott et al. 2021","BS.33",2018-03-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.123323661971831,1040.13297925677
"8014","Abbott et al. 2021","BS.33",2018-03-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.123503098591549,1037.70692822065
"8015","Abbott et al. 2021","BS.33",2018-03-31,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.123682535211268,1035.28087718452
"8016","Abbott et al. 2021","BS.33",2018-04-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.123861971830986,1032.85482614839
"8017","Abbott et al. 2021","BS.33",2018-04-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124041408450704,1030.42877511226
"8018","Abbott et al. 2021","BS.33",2018-04-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124220845070423,1028.00272407613
"8019","Abbott et al. 2021","BS.33",2018-04-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124400281690141,1025.57667304
"8020","Abbott et al. 2021","BS.33",2018-04-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124579718309859,1023.15062200387
"8021","Abbott et al. 2021","BS.33",2018-04-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124759154929577,1020.72457096774
"8022","Abbott et al. 2021","BS.33",2018-04-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.124938591549296,1018.29851993161
"8023","Abbott et al. 2021","BS.33",2018-04-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.125118028169014,1015.87246889548
"8024","Abbott et al. 2021","BS.33",2018-04-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.125297464788732,1013.44641785935
"8025","Abbott et al. 2021","BS.33",2018-04-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.125476901408451,1011.02036682323
"8026","Abbott et al. 2021","BS.33",2018-04-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.125656338028169,1008.5943157871
"8027","Abbott et al. 2021","BS.33",2018-04-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.125835774647887,1006.16826475097
"8028","Abbott et al. 2021","BS.33",2018-04-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126015211267606,1003.74221371484
"8029","Abbott et al. 2021","BS.33",2018-04-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126194647887324,1001.31616267871
"8030","Abbott et al. 2021","BS.33",2018-04-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126374084507042,998.890111642581
"8031","Abbott et al. 2021","BS.33",2018-04-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126553521126761,996.464060606452
"8032","Abbott et al. 2021","BS.33",2018-04-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126732957746479,994.038009570323
"8033","Abbott et al. 2021","BS.33",2018-04-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.126912394366197,991.611958534193
"8034","Abbott et al. 2021","BS.33",2018-04-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.127091830985916,989.185907498064
"8035","Abbott et al. 2021","BS.33",2018-04-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.127271267605634,986.759856461935
"8036","Abbott et al. 2021","BS.33",2018-04-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.127450704225352,984.333805425806
"8037","Abbott et al. 2021","BS.33",2018-04-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.12763014084507,981.907754389677
"8038","Abbott et al. 2021","BS.33",2018-04-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.127809577464789,979.481703353548
"8039","Abbott et al. 2021","BS.33",2018-04-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.127989014084507,977.055652317419
