Study_ID,Comparison_ID,Sampling_Date,response_var,Pair_Burn,Site_Burn,concentration_Burn,Area_watershed_km_Burn,Pair_Unburn,Site_Unburn,concentration_Unburn,Area_watershed_km_Unburn,pair_key,lnRR,conc_norm_Burn,conc_norm_Unburn,lnRR_area
Burd et al 2018,Burd_et_al_2018_C1,2016-04-29,DOC,Site_1,Notawohka Creek,17.8042328,321,Control_1,Scotty Creek,13.17460317,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3011452527317312,0.055464899688473526,0.0983179341044776,-0.5724560704473732
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-24,DOC,Site_1,PNF,5.248484848484849,1255.15,Control_1_2,PBR,3.884848484848485,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3008554516417651,0.004181559852196828,0.006281487056314854,-0.4069223975481027
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-25,DOC,Site_1,PNF,5.363636363636364,1255.15,Control_1_2,PBR,3.936363636363637,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3093848088972752,0.004273303082210384,0.006364782906515598,-0.3983930402925927
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-26,DOC,Site_1,PNF,5.4787878787878785,1255.15,Control_1_2,PBR,3.987878787878788,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.31762442906685917,0.00436504631222394,0.00644807875671634,-0.39015342012300863
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-27,DOC,Site_1,PNF,5.593939393939394,1255.15,Control_1_2,PBR,4.03939393939394,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.32558909488408855,0.004456789542237496,0.006531374606917084,-0.3821887543057792
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-28,DOC,Site_1,PNF,5.709090909090909,1255.15,Control_1_2,PBR,4.090909090909092,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.33329258370383297,0.004548532772251052,0.0066146704571178275,-0.37448526548603495
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-29,DOC,Site_1,PNF,5.824242424242424,1255.15,Control_1_2,PBR,4.142424242424243,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3407477528062882,0.004640276002264609,0.0066979663073185695,-0.3670300963835797
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-30,DOC,Site_1,PNF,5.9393939393939394,1255.15,Control_1_2,PBR,4.193939393939394,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3479666160469479,0.004732019232278165,0.006781262157519312,-0.35981123314291996
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-01,DOC,Site_1,PNF,6.054545454545455,1255.15,Control_1_2,PBR,4.245454545454546,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.35496041287149177,0.004823762462291721,0.006864558007720056,-0.35281743631837625
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-02,DOC,Site_1,PNF,6.16969696969697,1255.15,Control_1_2,PBR,4.296969696969697,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.36173967057834056,0.004915505692305278,0.006947853857920798,-0.3460381786115274
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-03,DOC,Site_1,PNF,6.284848484848485,1255.15,Control_1_2,PBR,4.348484848484849,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3683142605957511,0.005007248922318834,0.007031149708121541,-0.33946358859411674
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-04,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.4,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3746934494414107,0.005098992152332391,0.007114445558322285,-0.33308439974845727
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-05,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.453571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3625916478548393,0.005098992152332391,0.00720106624287978,-0.34518620133502864
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-06,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.507142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.35063455043371733,0.005098992152332391,0.007287686927437274,-0.35714329875615053
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-07,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.560714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.33881873750233643,0.005098992152332391,0.00737430761199477,-0.36895911168753137
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-08,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.614285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.32714090919232863,0.005098992152332391,0.007460928296552266,-0.3806369399975392
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-09,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.667857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.3155978799106537,0.005098992152332391,0.007547548981109762,-0.3921799692792143
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-10,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.7214285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.30418657312324426,0.005098992152332391,0.007634169665667256,-0.40359127606662365
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-11,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.775,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2929040164329327,0.005098992152332391,0.007720790350224752,-0.41487383275693535
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-12,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.828571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2817473369319663,0.005098992152332391,0.007807411034782248,-0.4260305122579015
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-13,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.882142857142858,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2707137568109261,0.005098992152332391,0.007894031719339743,-0.43706409237894167
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-14,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.935714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.25980058920726057,0.005098992152332391,0.007980652403897238,-0.4479772599826074
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-15,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,4.989285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.24900523427791396,0.005098992152332391,0.008067273088454733,-0.4587726149119539
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-16,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.042857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.23832517548168855,0.005098992152332391,0.008153893773012228,-0.4694526737081794
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-17,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.0964285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.22775797605803938,0.005098992152332391,0.008240514457569724,-0.48001987313182853
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-18,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.15,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2173012756899813,0.005098992152332391,0.008327135142127219,-0.4904765734998865
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-19,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.203571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.20695278733967096,0.005098992152332391,0.008413755826684716,-0.5008250618501972
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-20,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.257142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1967102942460543,0.005098992152332391,0.008500376511242209,-0.5110675549438135
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-21,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.310714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.18657164707472074,0.005098992152332391,0.008586997195799705,-0.5212062021151471
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-22,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.364285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.17653476121079578,0.005098992152332391,0.0086736178803572,-0.531243087979072
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-23,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.417857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.16659761418634358,0.005098992152332391,0.008760238564914695,-0.5411802350035243
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-24,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.4714285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.15675824323433923,0.005098992152332391,0.008846859249472191,-0.5510196059555288
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-25,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.525,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.14701474296180955,0.005098992152332391,0.008933479934029686,-0.5607631062280583
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-26,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.578571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.13736526313524436,0.005098992152332391,0.009020100618587183,-0.5704125860546234
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-27,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.632142857142858,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.12780800657183736,0.005098992152332391,0.009106721303144678,-0.5799698426180306
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-28,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.685714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.11834122713054744,0.005098992152332391,0.009193341987702172,-0.5894366220593205
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-29,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.739285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.10896322779736309,0.005098992152332391,0.009279962672259669,-0.5988146213925047
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-30,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.792857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.09967235885951767,0.005098992152332391,0.009366583356817162,-0.6081054903303501
Writer et al. 2014,Writer_et_al_2014_C1,2013-05-31,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.8464285714285715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.090467016163741,0.005098992152332391,0.009453204041374659,-0.6173108330261269
Writer et al. 2014,Writer_et_al_2014_C1,2013-06-01,DOC,Site_1,PNF,6.4,1255.15,Control_1_2,PBR,5.9,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.0813456394539524,0.005098992152332391,0.009539824725932153,-0.6264322097359155
Writer et al. 2014,Writer_et_al_2014_C1,2013-06-01,NO3,Site_1,PNF,0.0587353,1255.15,Control_1_2,PBR,0.00677715,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,2.159484249353372,4.679544277576385e-5,1.0958105617178151e-5,1.4517064001635045
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-15,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.6,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0,0.0026991674106679403,0.004203990557190441,-0.4430908478270799
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-16,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.5846153846153848,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.0059347355198145265,0.0026991674106679403,0.004179114873420083,-0.43715611230726525
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-17,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.5692307692307694,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.01190490250631824,0.0026991674106679403,0.004154239189649725,-0.4311859453207614
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-18,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.553846153846154,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.017910926566530243,0.0026991674106679403,0.004129363505879368,-0.42517992126054976
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-19,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.5384615384615388,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.023953241022492796,0.0026991674106679403,0.004104487822109011,-0.41913760680458706
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-20,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.523076923076923,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.030032287098875076,0.0026991674106679403,0.004079612138338652,-0.41305856072820457
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-21,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.5076923076923077,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.03614851411631115,0.0026991674106679403,0.004054736454568295,-0.4069423337107687
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-22,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.4923076923076923,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.04230237969068937,0.0026991674106679403,0.004029860770797937,-0.40078846813639046
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-23,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.476923076923077,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.04849434993861056,0.0026991674106679403,0.0040049850870275796,-0.39459649788846934
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-24,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.4615384615384617,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.054724899689246466,0.0026991674106679403,0.003980109403257222,-0.38836594813783326
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-25,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.4461538461538463,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.06099451270284193,0.0026991674106679403,0.003955233719486865,-0.382096335124238
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-26,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.430769230769231,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.0673036818961066,0.0026991674106679403,0.003930358035716507,-0.37578716593097317
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-27,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.4153846153846157,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.0736529095747654,0.0026991674106679403,0.0039054823519461494,-0.3694379382523144
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-28,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.4000000000000004,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.08004270767353636,0.0026991674106679403,0.003880606668175792,-0.3630481401535435
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-29,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.3846153846153846,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.08647359800382685,0.0026991674106679403,0.0038557309844054334,-0.3566172498232529
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-30,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.3692307692307693,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.09294611250944429,0.0026991674106679403,0.003830855300635076,-0.3501447353176354
Writer et al. 2014,Writer_et_al_2014_C2,2012-08-31,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.353846153846154,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.09946079353063808,0.0026991674106679403,0.0038059796168647183,-0.3436300542964417
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-01,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.3384615384615386,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.10601819407679715,0.0026991674106679403,0.003781103933094361,-0.3370726537502828
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-02,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.3230769230769233,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.11261887810814909,0.0026991674106679403,0.003756228249324003,-0.33047196971893056
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-03,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.307692307692308,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.11926342082681755,0.0026991674106679403,0.003731352565553646,-0.32382742700026224
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-04,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.2923076923076926,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.12595240897761417,0.0026991674106679403,0.003706476881783288,-0.3171384388494655
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-05,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.276923076923077,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.1326864411589584,0.0026991674106679403,0.00368160119801293,-0.31040440666812125
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-06,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.2615384615384615,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.13946612814433731,0.0026991674106679403,0.0036567255142425726,-0.30362471968274257
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-07,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.246153846153846,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.146292093214737,0.0026991674106679403,0.003631849830472215,-0.2967987546123426
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-08,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.230769230769231,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.15316497250249916,0.0026991674106679403,0.0036069741467018575,-0.2899258753245807
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-09,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.2153846153846155,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.1600854153470729,0.0026991674106679403,0.0035820984629314997,-0.283005432480007
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-10,DOC,Site_2,PSF,2.6,963.26,Control_1_2,PBR,2.2,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.16705408466316607,0.0026991674106679403,0.0035572227791611424,-0.2760367631639137
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-11,DOC,Site_2,PSF,2.585714285714286,963.26,Control_1_2,PBR,2.1971428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.16284397419428204,0.002684336820499435,0.0035526030093180764,-0.28024687363279777
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-12,DOC,Site_2,PSF,2.5714285714285716,963.26,Control_1_2,PBR,2.1942857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.15860503017663857,0.00266950623033093,0.0035479832394750095,-0.28448581765044123
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-13,DOC,Site_2,PSF,2.5571428571428574,963.26,Control_1_2,PBR,2.1914285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.15433691690759924,0.002654675640162425,0.003543363469631943,-0.28875393091948065
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-14,DOC,Site_2,PSF,2.542857142857143,963.26,Control_1_2,PBR,2.1885714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.15003929298559435,0.0026398450499939196,0.003538743699788876,-0.2930515548414855
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-15,DOC,Site_2,PSF,2.5285714285714285,963.26,Control_1_2,PBR,2.185714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.1457118111813936,0.002625014459825414,0.00353412392994581,-0.2973790366456864
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-16,DOC,Site_2,PSF,2.5142857142857142,963.26,Control_1_2,PBR,2.182857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.14135411830573155,0.0026101838696569093,0.0035295041601027433,-0.30173672952134806
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-17,DOC,Site_2,PSF,2.5,963.26,Control_1_2,PBR,2.18,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.13696585507315742,0.002595353279488404,0.0035248843902596773,-0.3061249927539224
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-18,DOC,Site_2,PSF,2.4857142857142858,963.26,Control_1_2,PBR,2.1771428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.1325466559619829,0.002580522689319899,0.0035202646204166113,-0.3105441918650968
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-19,DOC,Site_2,PSF,2.4714285714285715,963.26,Control_1_2,PBR,2.1742857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.1280961490701935,0.0025656920991513938,0.0035156448505735444,-0.3149946987568863
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-20,DOC,Site_2,PSF,2.4571428571428573,963.26,Control_1_2,PBR,2.1714285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.12361395596717663,0.0025508615089828886,0.0035110250807304784,-0.3194768918599033
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-21,DOC,Site_2,PSF,2.442857142857143,963.26,Control_1_2,PBR,2.1685714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.11909969154113043,0.0025360309188143834,0.0035064053108874115,-0.3239911562859496
Writer et al. 2014,Writer_et_al_2014_C2,2012-09-22,DOC,Site_2,PSF,2.428571428571429,963.26,Control_1_2,PBR,2.165714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C2 | Site_2 | Control_1_2,0.11455296384199043,0.0025212003286458782,0.0035017855410443455,-0.3285378839850895
