File_Name,File_Description,Standard,Missing_Value_Codes,File_Path
high_park_20121008_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_post_l8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_post_l8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_post_l8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_pre_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_pre_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_pre_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
CA3900612074520220907_20220707_20230718_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_20230718_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20220707_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_20230718_L9_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
ca3900612074520220907_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_post_L9_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_pre_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
mosquito_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/mosquito/mtbs/2022/ca3900612074520220907
UT3980611166020180906_20180607_20190626_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_post_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_post_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_post_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_pre_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_pre_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_pre_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
pole_creek_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_20190626_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20180607_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20190626_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20190626_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_20190626_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
ut3980611166020180906_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3980611166020180906
bald_mountain.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
bald_mountain_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
ut3987211174320180824_20190626_L8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
ut3987211174320180824_20190626_L8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
ut3987211174320180824_20190626_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3987211174320180824
coal_hollow.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3995111140220180804
coal_hollow_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3995111140220180804
coal_hollow_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3995111140220180804
coal_hollow_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/pole_creek/mtbs/2018/ut3995111140220180804
