Study_ID,Site,Sampling_Date,latitude,longitude,Area_watershed_km,Pair,Climate,Burn_Unburn,Time_Since_Fire,DOC_mg_C_L,NO3_mg_N_L,NO3_Interp,DOC_Interp
Abbott et al. 2021,BS.25,2018-06-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021258766293333335,11.933588912819756
Abbott et al. 2021,BS.25,2018-06-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021282827206666667,11.849068809432579
Abbott et al. 2021,BS.25,2018-06-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021306888120000003,11.764548706045401
Abbott et al. 2021,BS.25,2018-06-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021330949033333334,11.680028602658224
Abbott et al. 2021,BS.25,2018-06-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021355009946666666,11.595508499271046
Abbott et al. 2021,BS.25,2018-06-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021379070860000002,11.510988395883867
Abbott et al. 2021,BS.25,2018-06-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021403131773333334,11.42646829249669
Abbott et al. 2021,BS.25,2018-06-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02142719268666667,11.341948189109512
Abbott et al. 2021,BS.25,2018-06-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0214512536,11.257428085722335
Abbott et al. 2021,BS.25,2018-06-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021475314513333333,11.172907982335156
Abbott et al. 2021,BS.25,2018-06-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02149937542666667,11.088387878947978
Abbott et al. 2021,BS.25,2018-06-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02152343634,11.003867775560801
Abbott et al. 2021,BS.25,2018-06-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021547497253333336,10.919347672173624
Abbott et al. 2021,BS.25,2018-06-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021571558166666668,10.834827568786446
Abbott et al. 2021,BS.25,2018-06-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02159561908,10.750307465399267
Abbott et al. 2021,BS.25,2018-06-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021619679993333335,10.66578736201209
Abbott et al. 2021,BS.25,2018-06-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021643740906666667,10.581267258624912
Abbott et al. 2021,BS.25,2018-06-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021667801820000002,10.496747155237735
Abbott et al. 2021,BS.25,2018-06-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021691862733333334,10.412227051850557
Abbott et al. 2021,BS.25,2018-07-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021715923646666666,10.327706948463378
Abbott et al. 2021,BS.25,2018-07-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02173998456,10.2431868450762
Abbott et al. 2021,BS.25,2018-07-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021764045473333334,10.158666741689023
Abbott et al. 2021,BS.25,2018-07-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02178810638666667,10.074146638301844
Abbott et al. 2021,BS.25,2018-07-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0218121673,9.989626534914667
Abbott et al. 2021,BS.25,2018-07-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021836228213333333,9.90510643152749
Abbott et al. 2021,BS.25,2018-07-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021860289126666668,9.820586328140312
Abbott et al. 2021,BS.25,2018-07-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02188435004,9.736066224753134
Abbott et al. 2021,BS.25,2018-07-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021908410953333336,9.651546121365957
Abbott et al. 2021,BS.25,2018-07-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021932471866666668,9.567026017978778
Abbott et al. 2021,BS.25,2018-07-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02195653278,9.4825059145916
Abbott et al. 2021,BS.25,2018-07-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021980593693333335,9.397985811204423
Abbott et al. 2021,BS.25,2018-07-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.022004654606666667,9.313465707817244
Abbott et al. 2021,BS.25,2018-07-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.022028715520000002,9.228945604430066
Abbott et al. 2021,BS.25,2018-07-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.022052776433333334,9.144425501042889
Abbott et al. 2021,BS.25,2018-07-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.022076837346666666,9.059905397655712
Abbott et al. 2021,BS.25,2018-07-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02210089826,8.975385294268534
Abbott et al. 2021,BS.25,2018-07-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.022124959173333333,8.890865190881355
Abbott et al. 2021,BS.25,2018-07-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02214902008666667,8.806345087494178
Abbott et al. 2021,BS.25,2018-07-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,8.721824984107,0.022173081,0.022173081,8.721824984107
Abbott et al. 2021,BS.25,2018-07-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0248222716,9.134319460387918
Abbott et al. 2021,BS.25,2018-07-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0274714622,9.546813936668833
Abbott et al. 2021,BS.25,2018-07-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0301206528,9.9593084129497491
Abbott et al. 2021,BS.25,2018-07-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0327698434,10.371802889230667
Abbott et al. 2021,BS.25,2018-07-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.035419034,10.784297365511584
Abbott et al. 2021,BS.25,2018-07-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.038068224600000006,11.1967918417925
Abbott et al. 2021,BS.25,2018-07-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0407174152,11.609286318073417
Abbott et al. 2021,BS.25,2018-07-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0433666058,12.021780794354333
Abbott et al. 2021,BS.25,2018-07-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0460157964,12.43427527063525
Abbott et al. 2021,BS.25,2018-07-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.04866498700000001,12.846769746916166
Abbott et al. 2021,BS.25,2018-07-31,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.05131417760000001,13.259264223197084
Abbott et al. 2021,BS.25,2018-08-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0539633682,13.671758699478
Abbott et al. 2021,BS.25,2018-08-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.056612558800000004,14.084253175758917
Abbott et al. 2021,BS.25,2018-08-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.05926174940000001,14.496747652039833
Abbott et al. 2021,BS.25,2018-08-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.06191094000000001,14.90924212832075
Abbott et al. 2021,BS.25,2018-08-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0645601306,15.321736604601666
Abbott et al. 2021,BS.25,2018-08-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0672093212,15.734231080882584
Abbott et al. 2021,BS.25,2018-08-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.06985851180000001,16.1467255571635
Abbott et al. 2021,BS.25,2018-08-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.07250770240000001,16.55922003344442
Abbott et al. 2021,BS.25,2018-08-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.075156893,16.971714509725334
Abbott et al. 2021,BS.25,2018-08-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0778060836,17.38420898600625
Abbott et al. 2021,BS.25,2018-08-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.08045527420000001,17.79670346228717
Abbott et al. 2021,BS.25,2018-08-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0831044648,18.20919793856808
Abbott et al. 2021,BS.25,2018-08-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0857536554,18.621692414849
Abbott et al. 2021,BS.25,2018-08-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.08840284600000001,19.034186891129917
Abbott et al. 2021,BS.25,2018-08-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0910520366,19.446681367410832
Abbott et al. 2021,BS.25,2018-08-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0937012272,19.85917584369175
Abbott et al. 2021,BS.25,2018-08-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.0963504178,20.271670319972667
Abbott et al. 2021,BS.25,2018-08-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.09899960840000001,20.684164796253583
Abbott et al. 2021,BS.25,2018-08-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.10164879900000001,21.096659272534502
Abbott et al. 2021,BS.25,2018-08-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.10429798960000002,21.509153748815418
Abbott et al. 2021,BS.25,2018-08-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.1069471802,21.921648225096334
Abbott et al. 2021,BS.25,2018-08-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.1095963708,22.33414270137725
Abbott et al. 2021,BS.25,2018-08-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.1122455614,22.746637177658165
Abbott et al. 2021,BS.25,2018-08-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.114894752,23.159131653939085
Abbott et al. 2021,BS.25,2018-08-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,23.57162613022,0.1175439426,0.1175439426,23.57162613022
Abbott et al. 2021,BS.26,2017-06-09,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,7.368570524635,0.0063325647,0.0063325647,7.368570524635
Abbott et al. 2021,BS.26,2017-06-10,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.006436353823529412,7.363570988671098
Abbott et al. 2021,BS.26,2017-06-11,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.006540142947058824,7.358571452707197
Abbott et al. 2021,BS.26,2017-06-12,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.006643932070588236,7.353571916743294
Abbott et al. 2021,BS.26,2017-06-13,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.006747721194117647,7.348572380779393
Abbott et al. 2021,BS.26,2017-06-14,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.00685151031764706,7.34357284481549
Abbott et al. 2021,BS.26,2017-06-15,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.006955299441176471,7.338573308851589
Abbott et al. 2021,BS.26,2017-06-16,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007059088564705883,7.333573772887687
Abbott et al. 2021,BS.26,2017-06-17,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007162877688235295,7.328574236923784
Abbott et al. 2021,BS.26,2017-06-18,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007266666811764706,7.323574700959883
Abbott et al. 2021,BS.26,2017-06-19,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007370455935294118,7.3185751649959805
Abbott et al. 2021,BS.26,2017-06-20,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.00747424505882353,7.313575629032079
Abbott et al. 2021,BS.26,2017-06-21,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007578034182352942,7.308576093068177
Abbott et al. 2021,BS.26,2017-06-22,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007681823305882353,7.303576557104275
Abbott et al. 2021,BS.26,2017-06-23,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007785612429411766,7.298577021140373
Abbott et al. 2021,BS.26,2017-06-24,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007889401552941176,7.2935774851764705
Abbott et al. 2021,BS.26,2017-06-25,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.007993190676470589,7.288577949212569
Abbott et al. 2021,BS.26,2017-06-26,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008096979800000001,7.283578413248667
Abbott et al. 2021,BS.26,2017-06-27,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008200768923529412,7.278578877284765
Abbott et al. 2021,BS.26,2017-06-28,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008304558047058824,7.273579341320863
Abbott et al. 2021,BS.26,2017-06-29,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008408347170588235,7.2685798053569615
Abbott et al. 2021,BS.26,2017-06-30,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008512136294117647,7.263580269393059
Abbott et al. 2021,BS.26,2017-07-01,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.00861592541764706,7.258580733429157
Abbott et al. 2021,BS.26,2017-07-02,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008719714541176472,7.253581197465255
Abbott et al. 2021,BS.26,2017-07-03,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008823503664705882,7.248581661501353
Abbott et al. 2021,BS.26,2017-07-04,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.008927292788235295,7.2435821255374515
Abbott et al. 2021,BS.26,2017-07-05,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009031081911764705,7.238582589573549
Abbott et al. 2021,BS.26,2017-07-06,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009134871035294118,7.233583053609648
Abbott et al. 2021,BS.26,2017-07-07,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.00923866015882353,7.228583517645745
Abbott et al. 2021,BS.26,2017-07-08,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009342449282352942,7.223583981681844
Abbott et al. 2021,BS.26,2017-07-09,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009446238405882353,7.2185844457179416
Abbott et al. 2021,BS.26,2017-07-10,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009550027529411765,7.213584909754039
Abbott et al. 2021,BS.26,2017-07-11,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009653816652941176,7.208585373790138
Abbott et al. 2021,BS.26,2017-07-12,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009757605776470588,7.203585837826235
Abbott et al. 2021,BS.26,2017-07-13,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.0098613949,7.198586301862334
Abbott et al. 2021,BS.26,2017-07-14,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.009965184023529413,7.193586765898432
Abbott et al. 2021,BS.26,2017-07-15,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010068973147058824,7.18858722993453
Abbott et al. 2021,BS.26,2017-07-16,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010172762270588236,7.183587693970628
Abbott et al. 2021,BS.26,2017-07-17,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010276551394117647,7.1785881580067255
Abbott et al. 2021,BS.26,2017-07-18,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010380340517647059,7.173588622042824
Abbott et al. 2021,BS.26,2017-07-19,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010484129641176471,7.168589086078922
Abbott et al. 2021,BS.26,2017-07-20,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010587918764705884,7.16358955011502
Abbott et al. 2021,BS.26,2017-07-21,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010691707888235294,7.158590014151118
Abbott et al. 2021,BS.26,2017-07-22,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010795497011764707,7.153590478187216
Abbott et al. 2021,BS.26,2017-07-23,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.010899286135294117,7.148590942223314
Abbott et al. 2021,BS.26,2017-07-24,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.01100307525882353,7.143591406259412
Abbott et al. 2021,BS.26,2017-07-25,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011106864382352942,7.13859187029551
Abbott et al. 2021,BS.26,2017-07-26,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011210653505882353,7.133592334331608
Abbott et al. 2021,BS.26,2017-07-27,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011314442629411765,7.128592798367706
Abbott et al. 2021,BS.26,2017-07-28,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011418231752941177,7.123593262403804
Abbott et al. 2021,BS.26,2017-07-29,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011522020876470588,7.118593726439903
Abbott et al. 2021,BS.26,2017-07-30,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,7.113594190476,0.01162581,0.01162581,7.113594190476
Abbott et al. 2021,BS.26,2017-07-31,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011615295713225806,7.113799164103842
Abbott et al. 2021,BS.26,2017-08-01,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011604781426451613,7.114004137731684
Abbott et al. 2021,BS.26,2017-08-02,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011594267139677419,7.114209111359526
Abbott et al. 2021,BS.26,2017-08-03,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011583752852903226,7.114414084987368
Abbott et al. 2021,BS.26,2017-08-04,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011573238566129032,7.11461905861521
Abbott et al. 2021,BS.26,2017-08-05,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.01156272427935484,7.114824032243052
Abbott et al. 2021,BS.26,2017-08-06,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011552209992580645,7.115029005870894
Abbott et al. 2021,BS.26,2017-08-07,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011541695705806453,7.115233979498735
Abbott et al. 2021,BS.26,2017-08-08,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011531181419032258,7.115438953126578
Abbott et al. 2021,BS.26,2017-08-09,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011520667132258066,7.115643926754419
Abbott et al. 2021,BS.26,2017-08-10,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011510152845483871,7.115848900382262
Abbott et al. 2021,BS.26,2017-08-11,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011499638558709677,7.116053874010103
Abbott et al. 2021,BS.26,2017-08-12,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011489124271935484,7.116258847637946
Abbott et al. 2021,BS.26,2017-08-13,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.01147860998516129,7.116463821265787
Abbott et al. 2021,BS.26,2017-08-14,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011468095698387097,7.116668794893629
Abbott et al. 2021,BS.26,2017-08-15,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011457581411612903,7.116873768521471
Abbott et al. 2021,BS.26,2017-08-16,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.01144706712483871,7.117078742149313
Abbott et al. 2021,BS.26,2017-08-17,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011436552838064516,7.117283715777155
Abbott et al. 2021,BS.26,2017-08-18,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011426038551290324,7.117488689404997
Abbott et al. 2021,BS.26,2017-08-19,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.01141552426451613,7.117693663032839
Abbott et al. 2021,BS.26,2017-08-20,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011405009977741935,7.117898636660681
Abbott et al. 2021,BS.26,2017-08-21,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011394495690967742,7.1181036102885225
Abbott et al. 2021,BS.26,2017-08-22,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011383981404193548,7.118308583916365
Abbott et al. 2021,BS.26,2017-08-23,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011373467117419355,7.1185135575442064
Abbott et al. 2021,BS.26,2017-08-24,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011362952830645161,7.118718531172049
Abbott et al. 2021,BS.26,2017-08-25,69.27085483,-150.978,13.11318418,Control,Dwc,Unburn,10,-9999,-9999,0.011352438543870969,7.1189235047998904
