solute,Study_ID,Comparison_ID,Sampling_Date,concentration_Burn,concentration_Unburn,concentration_ratio,Area_watershed_km_Burn,Area_watershed_km_Unburn,watershed_area_ratio
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2011-12-31,1.7385,1.18725,1.4643082754264056,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-01,1.737,1.1845,1.4664415365132968,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-02,1.7355,1.18175,1.468584726041887,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-03,1.734,1.179,1.470737913486005,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-04,1.7325,1.17625,1.4729011689691816,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-05,1.731,1.1735,1.4750745632722626,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-06,1.7295,1.17075,1.4772581678411276,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-07,1.728,1.168,1.4794520547945207,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-08,1.7265,1.16525,1.4816562969319889,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-09,1.725,1.1625,1.4838709677419355,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-10,1.7235,1.15975,1.4860961414097866,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-11,1.722,1.157,1.4883318928262748,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-12,1.7205,1.15425,1.4905782975958415,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-13,1.719,1.1515,1.4928354320451587,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-14,1.7175,1.14875,1.4951033732317738,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-15,1.716,1.146,1.4973821989528797,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-16,1.7145,1.14325,1.4996719877542093,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-17,1.713,1.1405,1.5019728189390618,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-18,1.7115,1.13775,1.5042847725774555,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-19,1.71,1.135,1.5066079295154184,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-20,1.7085,1.13225,1.5089423713844115,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-21,1.707,1.1295,1.51128818061089,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-22,1.7055,1.12675,1.513645440426004,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-23,1.704,1.124,1.5160142348754446,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-24,1.7025,1.12125,1.5183946488294313,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-25,1.701,1.1185,1.5207867679928475,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-26,1.6995,1.11575,1.5231906789155276,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-27,1.698,1.113,1.5256064690026954,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-28,1.6965,1.11025,1.5280342265255573,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-29,1.6949999999999998,1.1075,1.530474040632054,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-30,1.6935,1.10475,1.5329260013577735,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-01-31,1.692,1.102,1.5353901996370234,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-01,1.6905,1.09925,1.5378667273140776,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-02,1.689,1.0965,1.5403556771545828,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-03,1.6875,1.09375,1.542857142857143,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-04,1.686,1.091,1.545371219065078,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-05,1.6845,1.08825,1.5478980013783599,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-06,1.6829999999999998,1.0855,1.55043758636573,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-07,1.6815,1.08275,1.5529900715770029,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-08,1.68,1.08,1.5555555555555554,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-09,1.6803333333333332,1.084666666666667,1.549170251997541,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-10,1.6806666666666663,1.0893333333333337,1.542839657282741,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-11,1.681,1.094,1.536563071297989,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-12,1.6813333333333331,1.098666666666667,1.5303398058252422,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-13,1.6816666666666666,1.1033333333333335,1.52416918429003,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-14,1.682,1.108,1.5180505415162453,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-15,1.6823333333333332,1.1126666666666667,1.511983223487118,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-16,1.6826666666666663,1.1173333333333333,1.5059665871121717,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-17,1.6829999999999998,1.122,1.4999999999999998,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-18,1.6833333333333331,1.1266666666666667,1.4940828402366861,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-19,1.6836666666666666,1.1313333333333333,1.4882144961697112,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-20,1.684,1.136,1.4823943661971832,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-21,1.6843333333333332,1.1406666666666667,1.4766218585622441,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-22,1.6846666666666663,1.145333333333333,1.4708963911525028,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-23,1.685,1.15,1.465217391304348,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-24,1.6853333333333331,1.1546666666666667,1.459584295612009,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-25,1.6856666666666666,1.159333333333333,1.4539965497412308,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-26,1.686,1.164,1.4484536082474226,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-27,1.6863333333333332,1.1686666666666667,1.4429549343981745,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-28,1.6866666666666663,1.1733333333333331,1.4375,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-02-29,1.6869999999999998,1.178,1.432088285229202,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-01,1.6873333333333334,1.1826666666666668,1.4267192784667417,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-02,1.6876666666666666,1.1873333333333334,1.4213924761370016,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-03,1.688,1.192,1.4161073825503356,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-04,1.6883333333333332,1.1966666666666668,1.4108635097493034,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-05,1.6886666666666663,1.2013333333333334,1.4056603773584901,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-06,1.689,1.206,1.400497512437811,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-07,1.6893333333333334,1.2106666666666666,1.3953744493392073,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-08,1.6896666666666669,1.2153333333333334,1.3902907295666485,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-09,1.69,1.22,1.3852459016393444,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-10,1.715,1.2866666666666666,1.3329015544041452,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-11,1.74,1.3533333333333333,1.2857142857142858,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-12,1.765,1.42,1.2429577464788732,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-13,1.79,1.4866666666666666,1.204035874439462,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-14,1.815,1.5533333333333332,1.1684549356223177,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-15,1.84,1.62,1.1358024691358024,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-16,1.865,1.6866666666666668,1.1057312252964426,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-17,1.89,1.7533333333333334,1.0779467680608363,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-18,1.915,1.82,1.0521978021978022,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-19,1.94,1.8866666666666667,1.028268551236749,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-20,1.965,1.9533333333333336,1.0059726962457336,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-21,1.99,2.02,0.9851485148514851,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-22,2.016,2.0613333333333332,0.9780077619663649,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-23,2.042,2.102666666666667,0.9711477488902979,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-24,2.068,2.144,0.9645522388059701,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-25,2.094,2.1853333333333333,0.9582062233068944,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-26,2.12,2.2266666666666666,0.9520958083832336,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-27,2.146,2.268,0.9462081128747796,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-28,2.172,2.3093333333333335,0.9405311778290993,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-29,2.198,2.3506666666666667,0.9350538854225752,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-30,2.224,2.392,0.9297658862876256,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-03-31,2.25,2.4333333333333336,0.9246575342465753,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-01,2.276,2.474666666666667,0.9197198275862067,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-02,2.302,2.516,0.9149443561208267,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-03,2.328,2.5573333333333332,0.9103232533889468,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-04,2.354,2.598666666666667,0.9058491534120061,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-05,2.38,2.64,0.9015151515151514,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-06,2.378571428571429,2.6242857142857146,0.9063690800217747,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-07,2.3771428571428572,2.6085714285714285,0.9112814895947426,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-08,2.375714285714286,2.592857142857143,0.9162534435261708,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-09,2.374285714285714,2.577142857142857,0.9212860310421286,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-10,2.3728571428571428,2.5614285714285714,0.9263803680981595,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-11,2.371428571428571,2.545714285714286,0.9315375982042646,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-12,2.37,2.53,0.9367588932806326,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-13,2.2983333333333333,2.4483333333333333,0.9387338325391423,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-14,2.2266666666666666,2.3666666666666667,0.9408450704225352,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-15,2.155,2.285,0.9431072210065644,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-16,2.0833333333333335,2.203333333333333,0.9455370650529502,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-17,2.0116666666666667,2.1216666666666666,0.94815396700707,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-18,1.94,2.04,0.9509803921568627,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-19,1.8785714285714288,2.0485714285714285,0.9170153417015343,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-20,1.8171428571428572,2.0571428571428574,0.8833333333333332,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-21,1.7557142857142858,2.065714285714286,0.8499308437067773,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-22,1.6942857142857144,2.0742857142857143,0.8168044077134987,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-23,1.6328571428571428,2.0828571428571427,0.7839506172839507,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-24,1.5714285714285714,2.0914285714285716,0.7513661202185792,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-25,1.51,2.1,0.719047619047619,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-26,1.55,2.045714285714286,0.75768156424581,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-27,1.59,1.9914285714285715,0.7984218077474893,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-28,1.63,1.9371428571428573,0.8414454277286134,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-29,1.67,1.882857142857143,0.8869499241274658,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-04-30,1.71,1.8285714285714283,0.9351562500000001,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-01,1.75,1.7742857142857142,0.9863123993558777,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-02,1.79,1.72,1.0406976744186047,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-03,1.7616666666666667,1.6866666666666663,1.0444664031620556,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-04,1.7333333333333334,1.653333333333333,1.0483870967741937,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-05,1.705,1.62,1.0524691358024691,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-06,1.6766666666666667,1.586666666666667,1.05672268907563,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-07,1.6483333333333334,1.5533333333333332,1.061158798283262,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-08,1.62,1.52,1.0657894736842106,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-09,1.63125,1.5025,1.0856905158069885,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-10,1.6425,1.485,1.106060606060606,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-11,1.65375,1.4675,1.126916524701874,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-12,1.665,1.45,1.1482758620689655,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-13,1.67625,1.4325,1.170157068062827,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-14,1.6875,1.415,1.1925795053003534,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-15,1.69875,1.3975,1.2155635062611807,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-16,1.71,1.38,1.2391304347826089,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-17,1.6928571428571428,1.3857142857142857,1.2216494845360826,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-18,1.6757142857142855,1.3914285714285712,1.2043121149897331,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-19,1.6585714285714286,1.397142857142857,1.187116564417178,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-20,1.6414285714285717,1.4028571428571428,1.1700610997963343,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-21,1.6242857142857143,1.4085714285714286,1.1531440162271807,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-22,1.6071428571428572,1.414285714285714,1.1363636363636367,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-23,1.59,1.42,1.119718309859155,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-24,1.5742857142857145,1.417142857142857,1.1108870967741937,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-25,1.5585714285714287,1.414285714285714,1.1020202020202023,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-26,1.542857142857143,1.4114285714285713,1.0931174089068827,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-27,1.5271428571428571,1.4085714285714286,1.0841784989858012,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-28,1.5114285714285711,1.4057142857142857,1.07520325203252,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-29,1.4957142857142858,1.4028571428571428,1.0661914460285133,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-30,1.48,1.4,1.0571428571428572,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-05-31,1.4957142857142858,1.4028571428571428,1.0661914460285133,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-01,1.5114285714285711,1.4057142857142857,1.07520325203252,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-02,1.5271428571428571,1.4085714285714286,1.0841784989858012,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-03,1.542857142857143,1.4114285714285713,1.0931174089068827,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-04,1.5585714285714287,1.414285714285714,1.1020202020202023,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-05,1.5742857142857145,1.417142857142857,1.1108870967741937,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-06,1.59,1.42,1.119718309859155,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-07,1.5842857142857143,1.414285714285714,1.1202020202020204,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-08,1.5785714285714287,1.4085714285714286,1.120689655172414,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-09,1.572857142857143,1.4028571428571428,1.1211812627291244,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-10,1.5671428571428572,1.397142857142857,1.121676891615542,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-11,1.5614285714285714,1.3914285714285712,1.1221765913757702,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-12,1.5557142857142858,1.3857142857142857,1.122680412371134,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-13,1.55,1.38,1.1231884057971016,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-14,1.5557142857142858,1.3814285714285712,1.126163391933816,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-15,1.5614285714285714,1.3828571428571428,1.1291322314049588,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-16,1.5671428571428572,1.384285714285714,1.1320949432404543,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-17,1.572857142857143,1.3857142857142857,1.1350515463917528,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-18,1.5785714285714287,1.387142857142857,1.1380020597322351,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-19,1.5842857142857143,1.3885714285714286,1.1409465020576133,50,25.9,1.9305019305019306
DOC,Murphy et al. 2018,Murphy_et_al_2018_C2,2012-06-20,1.59,1.39,1.1438848920863312,50,25.9,1.9305019305019306
